"","SCC","Data.Category","Short.Name","EI.Sector","Option.Group"
"201","10300902","Point","Ext Comb /Comm-Inst /Wood/Bark-fired Boiler","Fuel Comb - Comm/Institutional - Biomass",""
"202","10300903","Point","Ext Comb /Comm-Inst /Wood-fired Boiler - Wet Wood (:=20% moisture)","Fuel Comb - Comm/Institutional - Biomass",""
"203","10300908","Point","Ext Comb /Comm-Inst /Wood-fired Boiler - Dry Wood (<20% moisture)","Fuel Comb - Comm/Institutional - Biomass",""
"204","10300910","Point","Ext Comb /Comm-Inst /Wood/Bark Waste /Fuel cell/Dutch oven boilers **","Fuel Comb - Comm/Institutional - Biomass",""
"205","10300911","Point","Ext Comb /Comm-Inst /Wood/Bark Waste /Stoker boilers **","Fuel Comb - Comm/Institutional - Biomass",""
"206","10300912","Point","Ext Comb /Comm-Inst /Wood/Bark Waste /Fluidized bed combustion boilers","Fuel Comb - Comm/Institutional - Biomass",""
"207","10301001","Point","Ext Comb /Comm-Inst /LPG /Butane","Fuel Comb - Comm/Institutional - Other",""
"208","10301002","Point","Ext Comb /Comm-Inst /LPG /Propane","Fuel Comb - Comm/Institutional - Other",""
"209","10301003","Point","Ext Comb /Comm-Inst /LPG /Butane/Propane Mixture: Specify Percent Butane in Comments","Fuel Comb - Comm/Institutional - Other",""
"210","10301201","Point","Ext Comb /Comm-Inst /Solid Waste /Specify Waste Material in Comments","Fuel Comb - Comm/Institutional - Other",""
"211","10301202","Point","Ext Comb /Comm-Inst /Solid Waste /Refuse Derived Fuel","Fuel Comb - Comm/Institutional - Other",""
"212","10301301","Point","Ext Comb /Comm-Inst /Liquid Waste /Specify Waste Material in Comments","Fuel Comb - Comm/Institutional - Other",""
"213","10301302","Point","Ext Comb /Comm-Inst /Liquid Waste /Waste Oil","Fuel Comb - Comm/Institutional - Other",""
"214","10301303","Point","Ext Comb /Comm-Inst /Liquid Waste /Sewage Grease Skimmings","Fuel Comb - Comm/Institutional - Other",""
"215","10500102","Point","Ext Comb /Space Heater /Industrial /Coal **","Fuel Comb - Industrial Boilers, ICEs - Coal",""
"216","10500105","Point","Ext Comb /Space Heater /Industrial /Distillate Oil","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"217","10500106","Point","Ext Comb /Space Heater /Industrial /Natural Gas","Fuel Comb - Industrial Boilers, ICEs - Natural Gas",""
"218","10500110","Point","Ext Comb /Space Heater /Industrial /Liquified Petroleum Gas (LPG)","Fuel Comb - Industrial Boilers, ICEs - Other",""
"219","10500113","Point","Ext Comb /Space Heater /Industrial /Waste Oil: Air Atomized Burner","Fuel Comb - Industrial Boilers, ICEs - Other",""
"220","10500114","Point","Ext Comb /Space Heater /Industrial /Waste Oil: Vaporizing Burner","Fuel Comb - Industrial Boilers, ICEs - Other",""
"221","10500202","Point","Ext Comb /Space Heater /Comm-Inst /Coal **","Fuel Comb - Comm/Institutional - Coal",""
"222","10500205","Point","Ext Comb /Space Heater /Comm-Inst /Distillate Oil","Fuel Comb - Comm/Institutional - Oil",""
"223","10500206","Point","Ext Comb /Space Heater /Comm-Inst /Natural Gas","Fuel Comb - Comm/Institutional - Natural Gas",""
"224","10500209","Point","Ext Comb /Space Heater /Comm-Inst /Wood","Fuel Comb - Comm/Institutional - Biomass",""
"225","10500210","Point","Ext Comb /Space Heater /Comm-Inst /Liquified Petroleum Gas (LPG)","Fuel Comb - Comm/Institutional - Other",""
"226","10500213","Point","Ext Comb /Space Heater /Comm-Inst /Waste Oil: Air Atomized Burner","Fuel Comb - Comm/Institutional - Other",""
"227","10500214","Point","Ext Comb /Space Heater /Comm-Inst /Waste Oil: Vaporizing Burner","Fuel Comb - Comm/Institutional - Other",""
"228","20100101","Point","Int Comb /Electric Gen /Distillate Oil (Diesel) /Turbine","Fuel Comb - Electric Generation - Oil",""
"229","20100102","Point","Int Comb /Electric Gen /Distillate Oil (Diesel) /Reciprocating","Fuel Comb - Electric Generation - Oil",""
"230","20100105","Point","Int Comb /Electric Gen /Distillate Oil (Diesel) /Reciprocating: Crankcase Blowby","Fuel Comb - Electric Generation - Oil",""
"231","20100106","Point","Int Comb /Electric Gen /Distillate Oil (Diesel) /Reciprocating: Evap Losses (Fuel Stor&Delivery Syst)","Fuel Comb - Electric Generation - Oil",""
"232","20100107","Point","Int Comb /Electric Gen /Distillate Oil (Diesel) /Reciprocating: Exhaust","Fuel Comb - Electric Generation - Oil",""
"233","20100108","Point","Int Comb /Electric Gen /Distillate Oil (Diesel) /Turbine: Evap Losses (Fuel Stor&Delivery Syst)","Fuel Comb - Electric Generation - Oil",""
"234","20100109","Point","Int Comb /Electric Gen /Distillate Oil (Diesel) /Turbine: Exhaust","Fuel Comb - Electric Generation - Oil",""
"235","20100201","Point","Int Comb /Electric Gen /Natural Gas /Turbine","Fuel Comb - Electric Generation - Natural Gas",""
"236","20100202","Point","Int Comb /Electric Gen /Natural Gas /Reciprocating","Fuel Comb - Electric Generation - Natural Gas",""
"237","20100205","Point","Int Comb /Electric Gen /Natural Gas /Reciprocating: Crankcase Blowby","Fuel Comb - Electric Generation - Natural Gas",""
"238","20100206","Point","Int Comb /Electric Gen /Natural Gas /Reciprocating: Evap Losses (Fuel Delivery Syst)","Fuel Comb - Electric Generation - Natural Gas",""
"239","20100207","Point","Int Comb /Electric Gen /Natural Gas /Reciprocating: Exhaust","Fuel Comb - Electric Generation - Natural Gas",""
"240","20100208","Point","Int Comb /Electric Gen /Natural Gas /Turbine: Evap Losses (Fuel Delivery Syst)","Fuel Comb - Electric Generation - Natural Gas",""
"241","20100209","Point","Int Comb /Electric Gen /Natural Gas /Turbine: Exhaust","Fuel Comb - Electric Generation - Natural Gas",""
"242","20100301","Point","Int Comb /Electric Gen /Gasified Coal /Turbine","Fuel Comb - Electric Generation - Other",""
"243","20100702","Point","Int Comb /Electric Gen /Process Gas /Reciprocating","Fuel Comb - Electric Generation - Other",""
"244","20100705","Point","Int Comb /Electric Gen /Process Gas /Reciprocating: Crankcase Blowby","Fuel Comb - Electric Generation - Other",""
"245","20100706","Point","Int Comb /Electric Gen /Process Gas /Reciprocating: Evap Losses (Fuel Delivery Syst)","Fuel Comb - Electric Generation - Other",""
"246","20100707","Point","Int Comb /Electric Gen /Process Gas /Reciprocating: Exhaust","Fuel Comb - Electric Generation - Other",""
"247","20100801","Point","Int Comb /Electric Gen /Landfill Gas /Turbine","Fuel Comb - Electric Generation - Other",""
"248","20100802","Point","Int Comb /Electric Gen /Landfill Gas /Reciprocating","Fuel Comb - Electric Generation - Other",""
"249","20100805","Point","Int Comb /Electric Gen /Landfill Gas /Reciprocating: Crankcase Blowby","Fuel Comb - Electric Generation - Other",""
"250","20100806","Point","Int Comb /Electric Gen /Landfill Gas /Reciprocating: Evap Losses (Fuel Delivery Syst)","Fuel Comb - Electric Generation - Other",""
"251","20100807","Point","Int Comb /Electric Gen /Landfill Gas /Reciprocating: Exhaust","Fuel Comb - Electric Generation - Other",""
"252","20100808","Point","Int Comb /Electric Gen /Landfill Gas /Turbine: Evap Losses (Fuel Delivery Syst)","Fuel Comb - Electric Generation - Other",""
"253","20100809","Point","Int Comb /Electric Gen /Landfill Gas /Turbine: Exhaust","Fuel Comb - Electric Generation - Other",""
"254","20100901","Point","Int Comb /Electric Gen /Kerosene/Naphtha (Jet Fuel) /Turbine","Fuel Comb - Electric Generation - Oil",""
"255","20100902","Point","Int Comb /Electric Gen /Kerosene/Naphtha (Jet Fuel) /Reciprocating","Fuel Comb - Electric Generation - Oil",""
"256","20100905","Point","Int Comb /Electric Gen /Kerosene/Naphtha (Jet Fuel) /Reciprocating: Crankcase Blowby","Fuel Comb - Electric Generation - Oil",""
"257","20100906","Point","Int Comb /Electric Gen /Kerosene/Naphtha (Jet Fuel) /Reciprocating: Evap Losses (Fuel Delivery Syst)","Fuel Comb - Electric Generation - Oil",""
"258","20100907","Point","Int Comb /Electric Gen /Kerosene/Naphtha (Jet Fuel) /Reciprocating: Exhaust","Fuel Comb - Electric Generation - Oil",""
"259","20100908","Point","Int Comb /Electric Gen /Kerosene/Naphtha (Jet Fuel) /Turbine: Evap Losses (Fuel Stor&Delivery Syst)","Fuel Comb - Electric Generation - Oil",""
"260","20100909","Point","Int Comb /Electric Gen /Kerosene/Naphtha (Jet Fuel) /Turbine: Exhaust","Fuel Comb - Electric Generation - Oil",""
"261","20101001","Point","Int Comb /Electric Gen /Geysers/Geothermal /Steam Turbine","Fuel Comb - Electric Generation - Other",""
"262","20101010","Point","Int Comb /Electric Gen /Geysers/Geothermal /Well Drilling: Steam Emissions","Fuel Comb - Electric Generation - Other",""
"263","20101020","Point","Int Comb /Electric Gen /Geysers/Geothermal /Well Pad Fugitives: Blowdown","Fuel Comb - Electric Generation - Other",""
"264","20101021","Point","Int Comb /Electric Gen /Geysers/Geothermal /Well Pad Fugitives: Vents/Leaks","Fuel Comb - Electric Generation - Other",""
"265","20101030","Point","Int Comb /Electric Gen /Geysers/Geothermal /Pipeline Fugitives: Blowdown","Fuel Comb - Electric Generation - Other",""
"266","20101031","Point","Int Comb /Electric Gen /Geysers/Geothermal /Pipeline Fugitives: Vents/Leaks","Fuel Comb - Electric Generation - Other",""
"267","20101302","Point","Int Comb /Electric Gen /Liquid Waste /Waste Oil - Turbine","Fuel Comb - Electric Generation - Other",""
"268","20180001","Point","Int Comb /Electric Gen /Equipment Leaks /Equipment Leaks","Industrial Processes - NEC",""
"269","20182001","Point","Int Comb /Electric Gen /Wastewater, Aggregate /Process Area Drains","Industrial Processes - NEC",""
"270","20182002","Point","Int Comb /Electric Gen /Wastewater, Aggregate /Process Equipment Drains","Industrial Processes - NEC",""
"271","20182599","Point","Int Comb /Electric Gen /Wastewater, Pts of Generation /Specify Point of Generation","Industrial Processes - NEC",""
"272","20190099","Point","Int Comb /Electric Gen /Flares /Heavy Water","Fuel Comb - Electric Generation - Other",""
"273","20200101","Point","Int Comb /Industrial /Distillate Oil (Diesel) /Turbine","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"274","20200102","Point","Int Comb /Industrial /Distillate Oil (Diesel) /Reciprocating","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"275","20200103","Point","Int Comb /Industrial /Distillate Oil (Diesel) /Turbine: Cogeneration","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"276","20200104","Point","Int Comb /Industrial /Distillate Oil (Diesel) /Reciprocating: Cogeneration","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"277","20200105","Point","Int Comb /Industrial /Distillate Oil (Diesel) /Reciprocating: Crankcase Blowby","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"278","20200106","Point","Int Comb /Industrial /Distillate Oil (Diesel) /Reciprocating: Evap Losses (Fuel Stor&Delivery Syst)","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"279","20200107","Point","Int Comb /Industrial /Distillate Oil (Diesel) /Reciprocating: Exhaust","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"280","20200108","Point","Int Comb /Industrial /Distillate Oil (Diesel) /Turbine: Evap Losses (Fuel Stor&Delivery Syst)","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"281","20200109","Point","Int Comb /Industrial /Distillate Oil (Diesel) /Turbine: Exhaust","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"282","20200201","Point","Int Comb /Industrial /Natural Gas /Turbine","Fuel Comb - Industrial Boilers, ICEs - Natural Gas",""
"283","20200202","Point","Int Comb /Industrial /Natural Gas /Reciprocating","Fuel Comb - Industrial Boilers, ICEs - Natural Gas",""
"284","20200203","Point","Int Comb /Industrial /Natural Gas /Turbine: Cogeneration","Fuel Comb - Industrial Boilers, ICEs - Natural Gas",""
"285","20200204","Point","Int Comb /Industrial /Natural Gas /Reciprocating: Cogeneration","Fuel Comb - Industrial Boilers, ICEs - Natural Gas",""
"286","20200205","Point","Int Comb /Industrial /Natural Gas /Reciprocating: Crankcase Blowby","Fuel Comb - Industrial Boilers, ICEs - Natural Gas",""
"287","20200206","Point","Int Comb /Industrial /Natural Gas /Reciprocating: Evap Losses (Fuel Delivery Syst)","Fuel Comb - Industrial Boilers, ICEs - Natural Gas",""
"288","20200207","Point","Int Comb /Industrial /Natural Gas /Reciprocating: Exhaust","Fuel Comb - Industrial Boilers, ICEs - Natural Gas",""
"289","20200208","Point","Int Comb /Industrial /Natural Gas /Turbine: Evap Losses (Fuel Delivery Syst)","Fuel Comb - Industrial Boilers, ICEs - Natural Gas",""
"290","20200209","Point","Int Comb /Industrial /Natural Gas /Turbine: Exhaust","Fuel Comb - Industrial Boilers, ICEs - Natural Gas",""
"291","20200251","Point","Int Comb /Industrial /Natural Gas /2-cycle Rich Burn","Fuel Comb - Industrial Boilers, ICEs - Natural Gas",""
"292","20200252","Point","Int Comb /Industrial /Natural Gas /2-cycle Lean Burn","Fuel Comb - Industrial Boilers, ICEs - Natural Gas",""
"293","20200253","Point","Int Comb /Industrial /Natural Gas /4-cycle Rich Burn","Fuel Comb - Industrial Boilers, ICEs - Natural Gas",""
"294","20200254","Point","Int Comb /Industrial /Natural Gas /4-cycle Lean Burn","Fuel Comb - Industrial Boilers, ICEs - Natural Gas",""
"295","20200255","Point","Int Comb /Industrial /Natural Gas /2-cycle Clean Burn","Fuel Comb - Industrial Boilers, ICEs - Natural Gas",""
"296","20200256","Point","Int Comb /Industrial /Natural Gas /4-cycle Clean Burn","Fuel Comb - Industrial Boilers, ICEs - Natural Gas",""
"297","20200301","Point","Int Comb /Industrial /Gasoline /Reciprocating Engine","Fuel Comb - Industrial Boilers, ICEs - Other",""
"298","20200305","Point","Int Comb /Industrial /Gasoline /Reciprocating: Crankcase Blowby","Fuel Comb - Industrial Boilers, ICEs - Other",""
"299","20200306","Point","Int Comb /Industrial /Gasoline /Reciprocating: Evap Losses (Fuel Stor&Delivery Syst)","Fuel Comb - Industrial Boilers, ICEs - Other",""
"300","20200307","Point","Int Comb /Industrial /Gasoline /Reciprocating: Exhaust","Fuel Comb - Industrial Boilers, ICEs - Other",""
"301","20200401","Point","Int Comb /Industrial /Large Bore Engine /Diesel","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"302","20200402","Point","Int Comb /Industrial /Large Bore Engine /Dual Fuel (Oil/Gas)","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"303","20200403","Point","Int Comb /Industrial /Large Bore Engine /Cogeneration: Dual Fuel","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"304","20200405","Point","Int Comb /Industrial /Large Bore Engine /Crankcase Blowby","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"305","20200406","Point","Int Comb /Industrial /Large Bore Engine /Evap Losses (Fuel Stor&Delivery Syst)","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"306","20200407","Point","Int Comb /Industrial /Large Bore Engine /Exhaust","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"307","20200501","Point","Int Comb /Industrial /Residual-Crude Oil /Reciprocating","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"308","20200505","Point","Int Comb /Industrial /Residual-Crude Oil /Reciprocating: Crankcase Blowby","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"309","20200506","Point","Int Comb /Industrial /Residual-Crude Oil /Reciprocating: Evap Losses (Fuel Stor&Delivery Syst)","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"310","20200507","Point","Int Comb /Industrial /Residual-Crude Oil /Reciprocating: Exhaust","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"311","20200701","Point","Int Comb /Industrial /Process Gas /Turbine","Fuel Comb - Industrial Boilers, ICEs - Other",""
"312","20200702","Point","Int Comb /Industrial /Process Gas /Reciprocating Engine","Fuel Comb - Industrial Boilers, ICEs - Other",""
"313","20200705","Point","Int Comb /Industrial /Process Gas /Refinery Gas: Turbine","Fuel Comb - Industrial Boilers, ICEs - Other",""
"314","20200706","Point","Int Comb /Industrial /Process Gas /Refinery Gas: Reciprocating Engine","Fuel Comb - Industrial Boilers, ICEs - Other",""
"315","20200710","Point","Int Comb /Industrial /Process Gas /Reciprocating: Crankcase Blowby","Fuel Comb - Industrial Boilers, ICEs - Other",""
"316","20200711","Point","Int Comb /Industrial /Process Gas /Reciprocating: Evap Losses (Fuel Delivery Syst)","Fuel Comb - Industrial Boilers, ICEs - Other",""
"317","20200712","Point","Int Comb /Industrial /Process Gas /Reciprocating: Exhaust","Fuel Comb - Industrial Boilers, ICEs - Other",""
"318","20200713","Point","Int Comb /Industrial /Process Gas /Turbine: Evap Losses (Fuel Delivery Syst)","Fuel Comb - Industrial Boilers, ICEs - Other",""
"319","20200714","Point","Int Comb /Industrial /Process Gas /Turbine: Exhaust","Fuel Comb - Industrial Boilers, ICEs - Other",""
"320","20200901","Point","Int Comb /Industrial /Kerosene/Naphtha (Jet Fuel) /Turbine","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"321","20200902","Point","Int Comb /Industrial /Kerosene/Naphtha (Jet Fuel) /Reciprocating","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"322","20200905","Point","Int Comb /Industrial /Kerosene/Naphtha (Jet Fuel) /Reciprocating: Crankcase Blowby","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"323","20200906","Point","Int Comb /Industrial /Kerosene/Naphtha (Jet Fuel) /Reciprocating: Evap Losses (Fuel Stor&Delivery Syst)","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"324","20200907","Point","Int Comb /Industrial /Kerosene/Naphtha (Jet Fuel) /Reciprocating: Exhaust","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"325","20200908","Point","Int Comb /Industrial /Kerosene/Naphtha (Jet Fuel) /Turbine: Evap Losses (Fuel Stor&Delivery Syst)","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"326","20200909","Point","Int Comb /Industrial /Kerosene/Naphtha (Jet Fuel) /Turbine: Exhaust","Fuel Comb - Industrial Boilers, ICEs - Oil",""
"327","20201001","Point","Int Comb /Industrial /Liquified Petroleum Gas /Propane: Reciprocating","Fuel Comb - Industrial Boilers, ICEs - Other",""
"328","20201002","Point","Int Comb /Industrial /Liquified Petroleum Gas /Butane: Reciprocating","Fuel Comb - Industrial Boilers, ICEs - Other",""
"329","20201005","Point","Int Comb /Industrial /Liquified Petroleum Gas /Reciprocating: Crankcase Blowby","Fuel Comb - Industrial Boilers, ICEs - Other",""
"330","20201006","Point","Int Comb /Industrial /Liquified Petroleum Gas /Reciprocating: Evap Losses (Fuel Stor&Delivery Syst)","Fuel Comb - Industrial Boilers, ICEs - Other",""
